origin,target_month,horizon,model,actual,predicted
2025-09-01,2025-12-01,3,Naive,53924,53545.0
2025-09-01,2025-12-01,3,SARIMAX,53924,49563.097922738074
2025-10-01,2025-11-01,1,Holt-Winters (damped),55296,58563.36153558967
2025-10-01,2025-11-01,1,Linear Trend + Exog,55296,54873.3624510332
2025-10-01,2025-11-01,1,Ridge (All Socioeconomic Indicators),55296,55471.15652494184
2025-10-01,2025-11-01,1,Seasonal Naive,55296,53699.0
2025-10-01,2025-11-01,1,Naive,55296,60473.0
2025-10-01,2025-11-01,1,SARIMAX,55296,54636.60217629469
2025-10-01,2025-12-01,2,Holt-Winters (damped),53924,52418.13043514854
2025-10-01,2025-12-01,2,Linear Trend + Exog,53924,54990.62820879878
2025-10-01,2025-12-01,2,Ridge (All Socioeconomic Indicators),53924,56041.389726300855
2025-10-01,2025-12-01,2,Seasonal Naive,53924,40773.0
2025-10-01,2025-12-01,2,Naive,53924,60473.0
2025-10-01,2025-12-01,2,SARIMAX,53924,52831.46970449538
2025-10-01,2026-01-01,3,Holt-Winters (damped),51231,55227.88980766143
2025-10-01,2026-01-01,3,Linear Trend + Exog,51231,55211.86760438622
2025-10-01,2026-01-01,3,Ridge (All Socioeconomic Indicators),51231,56052.5776573474
2025-10-01,2026-01-01,3,Seasonal Naive,51231,51609.0
2025-10-01,2026-01-01,3,Naive,51231,60473.0
2025-10-01,2026-01-01,3,SARIMAX,51231,57703.83080857109
2025-11-01,2025-12-01,1,Holt-Winters (damped),53924,51330.973966467296
2025-11-01,2025-12-01,1,Linear Trend + Exog,53924,55034.67122250283
2025-11-01,2025-12-01,1,Ridge (All Socioeconomic Indicators),53924,56039.03822765725
2025-11-01,2025-12-01,1,Seasonal Naive,53924,40773.0
2025-11-01,2025-12-01,1,Naive,53924,55296.0
2025-11-01,2025-12-01,1,SARIMAX,53924,53290.02299888423
2025-11-01,2026-01-01,2,Holt-Winters (damped),51231,53954.83174409912
2025-11-01,2026-01-01,2,Linear Trend + Exog,51231,55257.326545289834
2025-11-01,2026-01-01,2,Ridge (All Socioeconomic Indicators),51231,56029.909242190595
2025-11-01,2026-01-01,2,Seasonal Naive,51231,51609.0
2025-11-01,2026-01-01,2,Naive,51231,55296.0
2025-11-01,2026-01-01,2,SARIMAX,51231,58444.144193387365
2025-11-01,2026-02-01,3,Holt-Winters (damped),53193,54431.16052989583
2025-11-01,2026-02-01,3,Linear Trend + Exog,53193,56216.641468361515
2025-11-01,2026-02-01,3,Ridge (All Socioeconomic Indicators),53193,57338.454612164234
2025-11-01,2026-02-01,3,Seasonal Naive,53193,48426.0
2025-11-01,2026-02-01,3,Naive,53193,55296.0
2025-11-01,2026-02-01,3,SARIMAX,53193,53346.43032219574
2025-12-01,2026-01-01,1,Holt-Winters (damped),51231,54766.394336058074
2025-12-01,2026-01-01,1,Linear Trend + Exog,51231,55134.82564976705
2025-12-01,2026-01-01,1,Ridge (All Socioeconomic Indicators),51231,55625.99259341267
2025-12-01,2026-01-01,1,Seasonal Naive,51231,51609.0
2025-12-01,2026-01-01,1,Naive,51231,53924.0
2025-12-01,2026-01-01,1,SARIMAX,51231,58891.54634724528
2025-12-01,2026-02-01,2,Holt-Winters (damped),53193,55423.57230818065
2025-12-01,2026-02-01,2,Linear Trend + Exog,53193,56105.83181381397
2025-12-01,2026-02-01,2,Ridge (All Socioeconomic Indicators),53193,57029.53198145412
2025-12-01,2026-02-01,2,Seasonal Naive,53193,48426.0
2025-12-01,2026-02-01,2,Naive,53193,53924.0
2025-12-01,2026-02-01,2,SARIMAX,53193,53945.7171356995
2025-12-01,2026-03-01,3,Holt-Winters (damped),59298,58865.15106989669
2025-12-01,2026-03-01,3,Linear Trend + Exog,59298,57028.2053743391
2025-12-01,2026-03-01,3,Ridge (All Socioeconomic Indicators),59298,56967.133691380644
2025-12-01,2026-03-01,3,Seasonal Naive,59298,53142.0
2025-12-01,2026-03-01,3,Naive,59298,53924.0
2025-12-01,2026-03-01,3,SARIMAX,59298,59780.45069872927
2026-01-01,2026-02-01,1,Holt-Winters (damped),53193,54615.51797367957
2026-01-01,2026-02-01,1,Linear Trend + Exog,53193,55683.642243079215
2026-01-01,2026-02-01,1,Ridge (All Socioeconomic Indicators),53193,56146.15782075412
2026-01-01,2026-02-01,1,Seasonal Naive,53193,48426.0
2026-01-01,2026-02-01,1,Naive,53193,51231.0
2026-01-01,2026-02-01,1,SARIMAX,53193,48342.81395143851
2026-01-01,2026-03-01,2,Holt-Winters (damped),59298,57967.88625449337
2026-01-01,2026-03-01,2,Linear Trend + Exog,59298,56607.56194402858
2026-01-01,2026-03-01,2,Ridge (All Socioeconomic Indicators),59298,56079.712863391156
2026-01-01,2026-03-01,2,Seasonal Naive,59298,53142.0
2026-01-01,2026-03-01,2,Naive,59298,51231.0
2026-01-01,2026-03-01,2,SARIMAX,59298,51962.446925593635
2026-01-01,2026-04-01,3,Holt-Winters (damped),60647,57449.866212992536
2026-01-01,2026-04-01,3,Linear Trend + Exog,60647,58326.11659994189
2026-01-01,2026-04-01,3,Ridge (All Socioeconomic Indicators),60647,56799.64786042641
2026-01-01,2026-04-01,3,Seasonal Naive,60647,55425.0
2026-01-01,2026-04-01,3,Naive,60647,51231.0
2026-01-01,2026-04-01,3,SARIMAX,60647,51383.67439588921
2026-02-01,2026-03-01,1,Holt-Winters (damped),59298,57260.112756665905
2026-02-01,2026-03-01,1,Linear Trend + Exog,59298,56349.475930555964
2026-02-01,2026-03-01,1,Ridge (All Socioeconomic Indicators),59298,55543.8957011347
2026-02-01,2026-03-01,1,Seasonal Naive,59298,53142.0
2026-02-01,2026-03-01,1,Naive,59298,53193.0
2026-02-01,2026-03-01,1,SARIMAX,59298,56387.942498576755
2026-02-01,2026-04-01,2,Holt-Winters (damped),60647,56727.618723787535
2026-02-01,2026-04-01,2,Linear Trend + Exog,60647,58109.78837074744
2026-02-01,2026-04-01,2,Ridge (All Socioeconomic Indicators),60647,56617.496607224675
2026-02-01,2026-04-01,2,Seasonal Naive,60647,55425.0
2026-02-01,2026-04-01,2,Naive,60647,53193.0
2026-02-01,2026-04-01,2,SARIMAX,60647,53533.35645476259
2026-02-01,2026-05-01,3,Holt-Winters (damped),55440,58456.49408418128
2026-02-01,2026-05-01,3,Linear Trend + Exog,55440,59742.298475591204
2026-02-01,2026-05-01,3,Ridge (All Socioeconomic Indicators),55440,57416.4120535267
2026-02-01,2026-05-01,3,Seasonal Naive,55440,55560.0
2026-02-01,2026-05-01,3,Naive,55440,53193.0
2026-02-01,2026-05-01,3,SARIMAX,55440,55845.69807686637
2026-03-01,2026-04-01,1,Holt-Winters (damped),60647,57565.08067515067
2026-03-01,2026-04-01,1,Linear Trend + Exog,60647,58380.412810163485
2026-03-01,2026-04-01,1,Ridge (All Socioeconomic Indicators),60647,57275.88917940769
2026-03-01,2026-04-01,1,Seasonal Naive,60647,55425.0
2026-03-01,2026-04-01,1,Naive,60647,59298.0
2026-03-01,2026-04-01,1,SARIMAX,60647,54655.72915902262
2026-03-01,2026-05-01,2,Holt-Winters (damped),55440,59364.741794327245
2026-03-01,2026-05-01,2,Linear Trend + Exog,55440,59966.48317921115
2026-03-01,2026-05-01,2,Ridge (All Socioeconomic Indicators),55440,58092.1015710445
2026-03-01,2026-05-01,2,Seasonal Naive,55440,55560.0
2026-03-01,2026-05-01,2,Naive,55440,59298.0
2026-03-01,2026-05-01,2,SARIMAX,55440,56827.459471243776
2026-03-01,2026-06-01,3,Holt-Winters (damped),57409,58803.045417747606
2026-03-01,2026-06-01,3,Linear Trend + Exog,57409,60850.90229840238
2026-03-01,2026-06-01,3,Ridge (All Socioeconomic Indicators),57409,58553.55670868022
2026-03-01,2026-06-01,3,Seasonal Naive,57409,55816.0
2026-03-01,2026-06-01,3,Naive,57409,59298.0
2026-03-01,2026-06-01,3,SARIMAX,57409,57552.95733684502
